Geo,Year,TotEmp,RetEmp,SvcEmp
24,2019,4147,449,1555
27,2019,68,68,0
29,2019,275,172,103
32,2019,68,51,17
34,2019,20911,7782,10585
37,2019,253,99,154
42,2019,1480,235,602
44,2019,5875,435,5435
60,2019,34249,1558,30785
74,2019,21726,3696,14824
96,2019,19775,271,19394
98,2019,3694,413,2115
105,2019,3173,59,976
122,2019,122,0,72
123,2019,11103,746,10294
124,2019,28,22,6
127,2019,3245,189,3026
148,2019,19901,1612,18229
150,2019,3129,553,2490
155,2019,2365,2328,31
157,2019,0,0,0
158,2019,747,45,659
159,2019,580,218,362
169,2019,821,32,748
172,2019,3183,43,3138
173,2019,395,68,327
181,2019,36,0,0
187,2019,446,20,42
188,2019,69,47,22
189,2019,105,14,50
191,2019,3022,17,1173
192,2019,62,36,26
198,2019,2058,205,249
204,2019,1146,215,778
208,2019,1004,464,517
213,2019,253,37,170
216,2019,465,38,386
221,2019,5942,1285,4373
233,2019,699,419,280
234,2019,0,0,0
258,2019,2802,88,2663
261,2019,111,27,46
264,2019,1343,27,1316
265,2019,1095,70,1025
267,2019,275,37,218
268,2019,153,0,153
270,2019,193,70,123
271,2019,113,25,49
272,2019,18,15,0
276,2019,175,136,39
278,2019,525,122,319
280,2019,762,139,623
282,2019,329,101,144
283,2019,155,5,49
284,2019,116,89,26
285,2019,62,53,9
286,2019,28,0,28
287,2019,64,1,63
288,2019,167,37,123
289,2019,33,12,21
290,2019,87,85,2
291,2019,208,11,197
292,2019,32,0,32
293,2019,586,388,172
294,2019,211,173,38
297,2019,100,14,56
298,2019,90,79,11
301,2019,502,198,289
303,2019,432,321,107
305,2019,16,14,2
307,2019,80,70,10
308,2019,323,245,78
309,2019,505,428,77
310,2019,287,207,80
312,2019,21,7,1
313,2019,139,61,78
314,2019,467,189,262
316,2019,234,167,61
318,2019,441,124,317
319,2019,2306,44,1898
320,2019,48,38,10
321,2019,1316,560,699
322,2019,379,129,233
323,2019,224,113,109
324,2019,2050,325,1393
325,2019,31,0,6
326,2019,1213,996,165
327,2019,1097,626,471
328,2019,673,13,603
329,2019,710,283,403
330,2019,6003,310,5607
331,2019,775,461,292
332,2019,539,298,215
333,2019,811,101,707
334,2019,1388,573,711
335,2019,1000,608,377
336,2019,569,426,133
337,2019,750,204,424
338,2019,562,275,256
339,2019,611,199,389
340,2019,968,655,304
341,2019,670,414,251
342,2019,333,218,115
343,2019,267,107,90
344,2019,1192,229,943
345,2019,1069,443,610
347,2019,1561,582,927
348,2019,115,101,12
349,2019,1641,301,1242
350,2019,625,330,272
351,2019,75,44,31
352,2019,829,175,631
353,2019,318,156,154
354,2019,323,0,322
355,2019,1102,655,438
356,2019,1187,833,353
357,2019,1676,968,680
358,2019,3439,1364,2031
359,2019,859,434,351
360,2019,232,45,134
361,2019,1355,639,688
362,2019,125,94,31
363,2019,193,11,176
364,2019,319,14,291
365,2019,107,8,92
366,2019,112,13,99
367,2019,1174,224,950
368,2019,1955,1106,845
369,2019,340,57,263
370,2019,1107,478,620
371,2019,2669,570,793
373,2019,743,236,153
374,2019,480,36,143
375,2019,163,80,60
376,2019,117,10,11
378,2019,99,24,66
379,2019,891,193,423
380,2019,1921,916,369
381,2019,166,90,64
382,2019,1111,68,526
383,2019,1259,313,360
384,2019,873,486,236
385,2019,1117,879,194
386,2019,307,280,0
387,2019,666,278,351
388,2019,136,10,126
389,2019,290,116,156
390,2019,1134,27,1085
391,2019,1309,303,965
392,2019,747,284,357
393,2019,703,45,622
394,2019,2208,513,1664
395,2019,727,311,140
396,2019,2313,1073,1054
397,2019,808,328,398
398,2019,9,6,3
399,2019,1250,674,528
400,2019,103,32,59
401,2019,200,77,123
402,2019,300,49,245
403,2019,379,125,237
404,2019,99,42,46
405,2019,455,272,180
406,2019,201,105,36
407,2019,426,189,41
408,2019,536,386,97
409,2019,577,188,276
410,2019,216,84,88
411,2019,1791,754,770
412,2019,859,343,457
413,2019,653,288,284
414,2019,2475,938,1379
415,2019,1215,355,814
416,2019,320,88,120
417,2019,956,381,178
418,2019,853,440,369
419,2019,2086,426,1113
420,2019,869,0,0
422,2019,1072,249,407
423,2019,1947,435,740
424,2019,1395,198,332
425,2019,41,20,16
426,2019,645,120,380
427,2019,61,4,46
428,2019,653,428,90
429,2019,410,160,80
430,2019,4035,714,270
431,2019,96,63,30
432,2019,1842,117,1132
433,2019,1547,271,1242
434,2019,358,164,194
435,2019,3882,101,3087
436,2019,4726,657,3988
437,2019,1495,532,484
438,2019,1468,842,422
439,2019,49,17,10
440,2019,158,81,7
441,2019,369,70,150
442,2019,736,146,97
443,2019,444,83,96
444,2019,404,404,0
445,2019,824,101,117
447,2019,834,65,53
449,2019,144,9,57
450,2019,480,395,9
451,2019,646,26,312
452,2019,158,132,23
453,2019,601,10,141
454,2019,289,101,171
455,2019,306,61,191
456,2019,277,172,84
457,2019,157,72,61
458,2019,1049,249,402
459,2019,204,157,44
460,2019,372,227,145
461,2019,282,108,36
462,2019,407,71,301
463,2019,268,173,89
464,2019,405,142,125
465,2019,316,161,133
466,2019,192,31,141
467,2019,256,178,72
468,2019,180,61,75
469,2019,304,84,191
470,2019,142,32,74
471,2019,97,32,50
472,2019,287,121,141
473,2019,55,55,0
474,2019,912,70,838
475,2019,221,18,182
476,2019,494,147,172
477,2019,842,118,193
478,2019,1126,154,34
480,2019,454,29,117
482,2019,197,67,116
483,2019,2767,207,406
484,2019,74,40,30
485,2019,197,85,95
486,2019,2700,217,660
487,2019,951,83,189
490,2019,364,272,92
491,2019,324,151,143
492,2019,425,229,170
493,2019,902,546,212
494,2019,671,221,438
495,2019,330,54,260
496,2019,129,66,9
497,2019,184,75,98
498,2019,258,219,38
499,2019,185,75,108
500,2019,4,2,2
501,2019,95,65,21
502,2019,160,60,100
503,2019,271,77,194
504,2019,80,56,15
505,2019,142,47,91
506,2019,218,23,78
507,2019,86,47,22
508,2019,1165,214,169
511,2019,1775,415,109
512,2019,4291,1085,649
517,2019,1564,380,312
518,2019,1458,65,424
519,2019,302,38,84
520,2019,342,8,0
521,2019,933,91,188
523,2019,280,36,244
524,2019,610,50,485
526,2019,20,4,10
527,2019,125,78,9
528,2019,50,27,21
530,2019,300,275,15
531,2019,93,5,3
532,2019,57,28,11
533,2019,111,19,7
536,2019,339,35,174
537,2019,600,136,254
538,2019,50,26,11
539,2019,347,44,84
540,2019,1361,56,176
541,2019,43,17,9
542,2019,161,41,112
544,2019,124,19,37
545,2019,3993,330,696
547,2019,531,8,131
548,2019,21,5,1
549,2019,402,105,209
550,2019,635,33,470
551,2019,68,7,26
553,2019,159,29,130
554,2019,75,41,13
555,2019,1,0,1
556,2019,318,73,216
557,2019,707,69,348
561,2019,95,0,28
562,2019,20,6,14
563,2019,7,7,0
564,2019,230,58,127
565,2019,431,77,324
566,2019,274,88,117
567,2019,567,12,27
568,2019,1007,536,231
569,2019,1254,390,229
570,2019,504,150,180
571,2019,420,71,129
572,2019,1026,402,510
573,2019,697,446,48
574,2019,803,500,297
575,2019,490,213,194
576,2019,392,84,152
577,2019,334,149,76
578,2019,400,22,3
579,2019,157,23,23
580,2019,371,67,212
581,2019,215,57,37
582,2019,1302,158,224
583,2019,293,81,121
584,2019,1070,674,46
585,2019,230,42,161
586,2019,442,217,95
587,2019,218,147,54
588,2019,228,97,104
589,2019,1067,295,753
590,2019,107,64,37
591,2019,783,198,450
592,2019,1456,264,963
593,2019,336,42,222
594,2019,244,90,63
595,2019,1064,193,377
596,2019,492,73,25
597,2019,301,36,76
598,2019,115,33,78
599,2019,175,54,119
600,2019,179,121,35
601,2019,135,72,60
602,2019,114,94,12
603,2019,191,63,108
604,2019,444,117,28
605,2019,349,49,300
606,2019,239,134,85
607,2019,1681,71,1610
608,2019,308,137,137
609,2019,57,31,26
610,2019,31,0,31
611,2019,179,132,42
612,2019,23,17,6
613,2019,202,57,128
614,2019,64,0,64
615,2019,20,19,1
616,2019,6,0,6
617,2019,23,10,13
618,2019,308,177,121
619,2019,324,59,221
620,2019,171,44,83
621,2019,75,10,65
622,2019,56,0,56
623,2019,37,18,14
624,2019,124,35,84
625,2019,355,79,218
626,2019,68,29,35
627,2019,61,3,55
628,2019,186,37,135
629,2019,99,49,50
630,2019,180,109,67
631,2019,177,100,77
632,2019,433,162,246
633,2019,172,51,99
634,2019,118,20,94
635,2019,242,73,162
636,2019,464,275,184
637,2019,6634,396,6216
644,2019,399,123,155
645,2019,1511,253,639
647,2019,665,297,350
649,2019,342,52,248
650,2019,250,60,1
651,2019,1344,299,65
652,2019,331,63,52
653,2019,932,625,196
655,2019,1307,193,618
657,2019,221,142,76
658,2019,95,37,44
659,2019,853,499,164
660,2019,521,163,172
661,2019,1069,258,193
662,2019,426,117,290
663,2019,716,299,51
664,2019,556,157,301
666,2019,509,144,160
667,2019,252,132,53
669,2019,1703,232,601
670,2019,452,225,49
671,2019,2032,1568,426
672,2019,1001,582,106
674,2019,443,125,192
675,2019,892,257,346
676,2019,374,145,208
677,2019,157,58,93
679,2019,339,51,288
680,2019,118,65,53
681,2019,542,205,336
682,2019,672,298,365
683,2019,4280,9,4265
685,2019,5863,194,5360
687,2019,1795,244,442
688,2019,729,131,593
689,2019,525,70,276
690,2019,2078,189,1156
691,2019,5135,756,3972
692,2019,1142,843,139
693,2019,8408,41,8367
694,2019,161,97,53
695,2019,583,242,212
696,2019,2827,46,2774
697,2019,3765,350,2400
699,2019,1505,43,1460
700,2019,32,0,26
702,2019,95,14,81
703,2019,729,152,557
704,2019,631,64,34
705,2019,683,195,481
706,2019,39,12,27
707,2019,895,403,465
708,2019,84,37,47
709,2019,918,438,466
710,2019,101,17,23
711,2019,796,339,436
712,2019,1292,354,547
713,2019,800,252,536
714,2019,277,31,237
715,2019,765,82,631
716,2019,2052,1645,407
717,2019,2755,1203,1462
718,2019,462,16,421
719,2019,197,16,173
721,2019,672,411,257
722,2019,5473,1033,4359
723,2019,1362,163,1189
724,2019,428,98,329
727,2019,1007,13,993
728,2019,870,389,450
729,2019,1781,583,1026
730,2019,2772,597,2173
731,2019,1225,744,407
732,2019,372,164,197
733,2019,1287,849,381
734,2019,69,9,58
735,2019,617,190,383
736,2019,1897,607,1044
737,2019,121,16,99
738,2019,507,187,253
739,2019,166,64,94
740,2019,2266,110,2154
741,2019,61,3,34
742,2019,528,64,231
743,2019,1819,279,1539
744,2019,312,54,247
745,2019,306,171,125
746,2019,812,582,226
747,2019,352,146,184
748,2019,3211,370,2837
749,2019,846,29,802
750,2019,314,33,265
751,2019,1439,34,1324
752,2019,258,39,206
753,2019,974,54,920
754,2019,1852,141,1181
755,2019,118,20,91
756,2019,2782,1716,1056
757,2019,131,1,115
758,2019,46,7,39
759,2019,1583,73,1483
760,2019,442,214,206
761,2019,4129,356,3764
762,2019,550,179,371
763,2019,1023,126,647
764,2019,284,57,217
765,2019,1544,767,771
766,2019,250,18,219
767,2019,4003,428,3458
768,2019,1688,1037,619
769,2019,2146,1194,904
770,2019,11963,1653,10214
771,2019,1306,508,776
772,2019,892,517,342
773,2019,6449,1319,5124
774,2019,7497,2040,5360
775,2019,2812,592,2101
776,2019,7387,2116,5073
777,2019,229,78,146
778,2019,815,95,477
779,2019,744,528,202
780,2019,1634,486,1018
781,2019,1823,1176,378
782,2019,804,505,274
783,2019,1454,473,849
784,2019,959,485,467
785,2019,1766,1177,538
786,2019,1349,634,655
787,2019,1028,815,213
788,2019,474,119,342
789,2019,1255,622,621
790,2019,4193,1053,2584
791,2019,1744,806,711
792,2019,219,107,111
793,2019,1689,639,393
794,2019,1678,246,1087
795,2019,396,141,255
796,2019,3114,996,1537
797,2019,1275,474,746
798,2019,6067,1051,3892
799,2019,468,211,257
800,2019,3014,240,2415
801,2019,5615,125,5378
802,2019,1221,246,855
804,2019,894,484,104
805,2019,628,268,322
806,2019,1024,406,251
807,2019,892,381,145
808,2019,1413,239,1149
809,2019,7415,1726,5063
810,2019,2088,739,715
811,2019,1180,551,618
812,2019,3276,381,2886
813,2019,1151,692,456
814,2019,601,321,279
815,2019,740,112,602
816,2019,4832,603,3822
817,2019,1997,545,1344
818,2019,3517,601,2774
819,2019,2249,1408,835
820,2019,323,102,184
821,2019,1989,957,828
822,2019,218,35,180
823,2019,1456,225,1188
824,2019,2243,669,1531
825,2019,913,342,566
826,2019,74,33,38
827,2019,137,4,127
828,2019,2643,282,2361
829,2019,43,5,38
830,2019,156,18,129
831,2019,487,240,226
832,2019,264,18,224
833,2019,419,86,320
834,2019,259,0,59
835,2019,51,0,51
836,2019,353,107,235
837,2019,155,6,148
838,2019,319,128,191
839,2019,87,2,82
840,2019,86,2,82
841,2019,545,53,483
842,2019,185,37,127
843,2019,494,193,293
844,2019,4948,106,4825
845,2019,71,12,58
846,2019,11049,5372,5355
847,2019,133,10,121
848,2019,2639,1255,1384
849,2019,1026,173,840
850,2019,2561,578,1837
851,2019,6065,1441,4618
852,2019,2240,1346,876
853,2019,5066,2289,2616
854,2019,83,5,68
855,2019,455,249,170
856,2019,352,32,255
857,2019,508,178,307
858,2019,544,88,444
859,2019,1528,544,955
860,2019,340,42,230
861,2019,776,213,193
862,2019,1332,410,554
863,2019,1642,233,164
864,2019,123,14,77
865,2019,1027,532,225
866,2019,1522,953,247
867,2019,1092,178,510
868,2019,2080,565,432
869,2019,981,238,607
871,2019,1777,1497,168
872,2019,743,225,435
873,2019,333,45,257
874,2019,541,111,273
875,2019,855,72,312
876,2019,112,56,41
877,2019,1051,152,438
878,2019,1631,714,359
879,2019,1376,663,568
880,2019,767,322,313
881,2019,1242,630,492
882,2019,2471,109,2065
883,2019,513,134,242
884,2019,821,158,345
885,2019,381,45,261
886,2019,543,107,335
887,2019,198,124,51
888,2019,1788,527,1124
889,2019,467,214,218
890,2019,2444,850,1071
891,2019,217,88,114
892,2019,2756,1411,1107
893,2019,328,216,111
894,2019,1778,1106,520
895,2019,177,21,100
896,2019,814,218,442
897,2019,1704,383,1112
898,2019,592,219,334
899,2019,4605,484,1206
900,2019,1352,426,770
901,2019,4057,1932,1539
902,2019,1492,216,436
903,2019,819,384,93
904,2019,3295,351,1130
905,2019,1162,254,178
906,2019,2279,477,1136
908,2019,1908,960,948
909,2019,2858,633,267
910,2019,1092,218,380
911,2019,955,352,398
912,2019,1897,65,299
913,2019,4912,1360,716
914,2019,1373,94,327
915,2019,1567,96,100
916,2019,2945,88,417
917,2019,4666,783,1152
918,2019,2484,93,1891
919,2019,1903,843,870
920,2019,3535,322,2248
921,2019,935,78,238
922,2019,4873,523,3648
923,2019,433,130,70
924,2019,166,73,84
925,2019,990,403,366
926,2019,659,87,540
927,2019,2291,777,1302
928,2019,7146,364,5129
929,2019,522,127,377
930,2019,2227,608,1532
931,2019,972,552,238
932,2019,117,55,56
933,2019,1006,213,541
934,2019,769,218,270
935,2019,726,111,112
936,2019,2975,790,479
937,2019,248,126,102
938,2019,1817,637,863
939,2019,1455,362,765
940,2019,701,204,359
941,2019,442,162,127
942,2019,607,210,135
943,2019,1753,264,1089
944,2019,1309,160,811
945,2019,408,216,121
946,2019,540,270,155
947,2019,225,11,54
948,2019,991,349,579
949,2019,1173,172,572
950,2019,28,22,6
951,2019,352,63,64
952,2019,701,64,122
953,2019,346,89,171
954,2019,613,55,55
955,2019,541,130,324
956,2019,368,77,191
957,2019,581,113,396
958,2019,354,66,153
959,2019,727,302,274
960,2019,2035,533,968
961,2019,352,83,142
962,2019,95,17,78
963,2019,542,93,247
964,2019,669,239,388
965,2019,291,89,106
966,2019,338,148,70
967,2019,108,68,40
968,2019,242,65,159
969,2019,3500,806,1719
970,2019,719,30,41
971,2019,1765,271,1307
972,2019,3557,1789,1582
973,2019,321,32,204
974,2019,1459,448,948
975,2019,1603,100,218
976,2019,1228,103,119
977,2019,1282,67,23
978,2019,990,281,454
979,2019,315,183,101
980,2019,288,119,94
981,2019,771,204,113
982,2019,553,494,54
983,2019,229,29,197
984,2019,166,24,108
985,2019,1112,32,567
986,2019,247,94,149
987,2019,274,46,218
988,2019,189,60,122
989,2019,424,131,244
990,2019,314,35,72
991,2019,418,124,161
992,2019,409,168,240
993,2019,391,20,347
994,2019,442,55,367
995,2019,214,34,111
996,2019,104,43,28
997,2019,214,148,41
998,2019,301,113,61
999,2019,500,300,196
1000,2019,628,564,21
1001,2019,833,386,270
1002,2019,283,71,135
1004,2019,10137,629,8588
1006,2019,820,42,523
1007,2019,2919,109,1127
1008,2019,408,128,207
1009,2019,2570,1636,222
1010,2019,669,326,83
1011,2019,380,136,35
1012,2019,1439,1218,108
1013,2019,112,96,16
1014,2019,964,32,44
1015,2019,1678,369,444
1016,2019,4106,345,2648
1017,2019,1530,137,104
1018,2019,340,125,202
1019,2019,473,362,61
1020,2019,366,198,159
1021,2019,573,101,451
1022,2019,516,77,418
1023,2019,596,98,136
1024,2019,273,65,155
1025,2019,953,122,304
1026,2019,542,68,64
1027,2019,376,32,246
1028,2019,430,220,59
1029,2019,74,8,3
1030,2019,197,39,118
1031,2019,788,62,248
1032,2019,756,92,84
1033,2019,1365,29,27
1034,2019,477,5,14
1035,2019,398,140,257
1036,2019,593,182,190
1037,2019,365,124,188
1038,2019,966,197,205
1039,2019,350,106,143
1040,2019,286,150,63
1041,2019,152,31,16
1042,2019,51,0,17
1043,2019,250,14,6
1044,2019,161,66,49
1045,2019,366,11,15
1046,2019,1123,204,130
1047,2019,162,78,59
1048,2019,198,73,72
1049,2019,443,140,135
1050,2019,8,0,0
1051,2019,519,46,18
1052,2019,287,97,140
1053,2019,986,192,401
1054,2019,377,34,146
1055,2019,484,84,195
1056,2019,554,129,227
1057,2019,309,193,64
1058,2019,862,602,253
1059,2019,399,166,94
1060,2019,786,77,121
1061,2019,413,168,217
1062,2019,142,63,41
1063,2019,496,107,104
1064,2019,587,182,392
1065,2019,462,96,223
1066,2019,979,62,597
1067,2019,1485,596,207
1068,2019,120,15,92
1069,2019,128,1,125
1070,2019,312,164,110
1071,2019,1826,412,845
1072,2019,294,19,117
1073,2019,534,140,98
1075,2019,621,252,139
1076,2019,231,67,158
1077,2019,472,225,235
1078,2019,196,160,36
1079,2019,5241,516,982
1080,2019,1467,61,453
1081,2019,965,238,134
1082,2019,180,79,76
1083,2019,239,5,95
1084,2019,292,115,108
1085,2019,117,16,28
1086,2019,1076,580,328
1087,2019,462,168,137
1088,2019,711,245,105
1089,2019,1725,1179,320
1090,2019,970,217,619
1091,2019,271,239,21
1092,2019,1250,204,271
1093,2019,193,68,106
1094,2019,811,236,187
1095,2019,230,46,40
1096,2019,784,379,311
1097,2019,1089,454,255
1098,2019,214,92,47
1099,2019,268,97,118
1100,2019,731,173,498
1101,2019,949,355,483
1102,2019,739,319,397
1103,2019,2613,1104,1256
1104,2019,539,214,238
1105,2019,1108,414,530
1106,2019,1593,370,580
1107,2019,685,195,328
1108,2019,336,122,84
1109,2019,14288,2014,12263
1112,2019,3988,698,3008
1114,2019,4342,477,3149
1116,2019,1555,624,927
1117,2019,923,322,310
1118,2019,741,123,552
1119,2019,1523,656,468
1120,2019,527,167,129
1121,2019,1629,267,317
1122,2019,577,138,202
1123,2019,219,118,47
1125,2019,113,46,34
1126,2019,509,226,249
1127,2019,90,78,10
1128,2019,8774,261,8190
1129,2019,542,248,269
1130,2019,1020,218,384
1131,2019,254,52,22
1132,2019,352,131,145
1133,2019,97,14,73
1134,2019,261,76,143
1135,2019,58,39,9
1136,2019,620,102,226
1137,2019,202,13,138
1138,2019,261,42,216
1139,2019,38,21,9
1140,2019,209,29,105
1141,2019,231,149,77
1142,2019,420,89,256
1143,2019,25,14,7
1144,2019,21,12,8
1145,2019,36,26,8
1146,2019,169,62,102
1147,2019,235,48,27
1148,2019,497,203,196
1149,2019,813,439,86
1151,2019,185,83,69
1152,2019,215,90,74
1153,2019,386,317,37
1154,2019,580,44,79
1155,2019,425,119,179
1156,2019,130,0,0
1157,2019,28,11,9
1158,2019,165,74,83
1159,2019,393,138,219
1160,2019,175,105,62
1161,2019,328,89,179
1162,2019,219,69,145
1163,2019,59,28,26
1164,2019,94,66,19
1165,2019,290,191,84
1166,2019,310,17,279
1167,2019,598,196,377
1168,2019,338,222,76
1169,2019,76,20,55
1170,2019,461,66,362
1171,2019,34,1,15
1172,2019,146,12,2
1173,2019,184,44,127
1174,2019,511,31,71
1175,2019,610,112,270
1176,2019,2357,516,374
1177,2019,885,125,480
1179,2019,3,3,0
1180,2019,190,9,176
1181,2019,62,20,40
1182,2019,15,0,0
1183,2019,0,0,0
1184,2019,167,83,70
1185,2019,661,32,40
1186,2019,106,28,75
1187,2019,319,93,126
1188,2019,105,2,103
1189,2019,1208,177,776
1190,2019,189,49,75
1191,2019,1069,358,254
1192,2019,514,81,187
1193,2019,310,92,55
1194,2019,0,0,0
1195,2019,380,109,151
1196,2019,69,15,25
1197,2019,736,165,275
1198,2019,73,28,30
1199,2019,113,10,25
1200,2019,368,106,199
1201,2019,101,12,31
1202,2019,6,2,4
1203,2019,0,0,0
1204,2019,14,0,8
1205,2019,122,5,9
1206,2019,61,37,17
1207,2019,493,24,25
1208,2019,362,107,219
1209,2019,797,176,341
1210,2019,1625,60,1
1211,2019,801,149,458
1212,2019,293,57,215
1213,2019,589,118,241
1215,2019,379,51,5
1216,2019,1637,400,257
1217,2019,791,412,327
1218,2019,1109,749,351
1219,2019,262,135,127
1220,2019,1951,221,609
1223,2019,2462,1057,1303
1224,2019,473,399,66
1225,2019,88,29,46
1226,2019,407,243,44
1227,2019,709,259,396
1228,2019,529,158,148
1229,2019,1260,490,178
1230,2019,577,29,86
1231,2019,955,561,188
1232,2019,980,93,66
1233,2019,351,28,50
1235,2019,57,14,23
1236,2019,1036,153,354
1237,2019,147,61,67
1238,2019,108,58,50
1239,2019,396,218,140
1240,2019,196,51,126
1241,2019,311,4,287
1242,2019,1973,579,642
1243,2019,283,105,161
1244,2019,2005,968,1000
1245,2019,1893,961,857
1246,2019,1299,653,526
1247,2019,716,222,279
1248,2019,480,177,231
1249,2019,2169,632,1498
1250,2019,729,476,241
1251,2019,583,173,403
1252,2019,598,130,273
1253,2019,405,71,126
1254,2019,175,15,44
1255,2019,476,235,162
1256,2019,347,15,86
1259,2019,712,155,493
1260,2019,297,74,192
1261,2019,735,106,45
1262,2019,587,13,97
1263,2019,880,69,161
1265,2019,454,79,112
1266,2019,981,14,292
1267,2019,398,34,154
1268,2019,125,33,20
1269,2019,157,47,91
1270,2019,649,139,421
1271,2019,229,140,87
1272,2019,197,97,78
1274,2019,899,313,580
1275,2019,264,92,56
1276,2019,843,257,270
1277,2019,1770,277,330
1278,2019,1017,508,443
1279,2019,132,0,0
1280,2019,140,73,67
1281,2019,463,414,15
1282,2019,548,258,206
1283,2019,580,320,168
1284,2019,657,278,346
1285,2019,375,85,276
1286,2019,1984,467,589
1287,2019,1697,526,527
1288,2019,493,363,120
1289,2019,996,75,684
1290,2019,695,577,115
1291,2019,175,70,102
1292,2019,442,203,222
1293,2019,824,555,226
1294,2019,1008,245,638
1295,2019,672,308,217
1296,2019,425,248,176
1297,2019,256,131,67
1298,2019,971,494,338
1299,2019,56,24,21
1301,2019,258,3,78
1302,2019,117,32,74
1303,2019,558,14,539
1304,2019,258,116,89
1305,2019,470,43,219
1306,2019,361,145,83
1307,2019,133,13,120
1308,2019,369,208,118
1309,2019,990,203,250
1310,2019,329,25,276
1311,2019,394,128,194
1313,2019,767,111,604
1314,2019,465,84,213
1315,2019,607,193,140
1316,2019,1636,42,190
1317,2019,956,109,568
1318,2019,895,197,490
1320,2019,488,61,149
1321,2019,1599,560,671
1322,2019,2828,669,722
1323,2019,330,68,260
1324,2019,435,208,190
1325,2019,1003,270,274
1326,2019,332,41,150
1327,2019,488,198,272
1328,2019,676,220,226
1329,2019,1179,213,684
1330,2019,540,204,316
1331,2019,246,79,144
1332,2019,735,443,274
1333,2019,1044,347,456
1334,2019,619,41,534
1335,2019,595,313,128
1336,2019,442,170,209
1337,2019,529,225,237
1338,2019,785,274,217
1339,2019,707,217,226
1340,2019,435,83,195
1341,2019,185,53,74
1342,2019,299,14,220
1343,2019,332,126,155
1344,2019,939,68,580
1345,2019,593,349,144
1346,2019,298,29,205
1347,2019,656,316,93
1348,2019,550,71,432
1349,2019,241,31,175
1350,2019,71,10,52
1351,2019,173,7,149
1352,2019,799,246,553
1353,2019,452,235,217
1354,2019,1038,367,627
1355,2019,555,466,68
1356,2019,402,213,81
1357,2019,500,140,31
1358,2019,796,48,739
1359,2019,369,37,332
1360,2019,969,414,554
1361,2019,1279,747,526
1362,2019,976,199,729
1363,2019,3539,370,3024
1364,2019,1937,270,1634
1365,2019,1484,1147,335
1366,2019,303,108,193
1367,2019,527,290,177
1368,2019,259,92,148
1369,2019,368,200,115
1370,2019,730,140,516
1371,2019,1345,1188,137
1372,2019,356,231,120
1373,2019,369,71,294
1374,2019,61,23,36
1375,2019,190,97,93
1376,2019,187,94,89
1377,2019,1980,93,643
1378,2019,127,102,23
1379,2019,34,10,17
1380,2019,247,100,105
1381,2019,150,14,43
1382,2019,1026,102,598
1383,2019,134,49,44
1384,2019,999,397,485
1385,2019,2867,387,2404
1386,2019,177,91,68
1387,2019,343,169,150
1388,2019,166,13,146
1389,2019,432,78,354
1390,2019,338,102,235
1391,2019,232,65,167
1392,2019,385,26,352
1393,2019,463,317,89
1394,2019,188,157,24
1395,2019,371,232,122
1396,2019,3112,936,1868
1398,2019,753,217,131
1400,2019,1994,447,289
1401,2019,750,243,213
1402,2019,645,321,300
1403,2019,393,72,154
1404,2019,1375,78,138
1405,2019,269,63,89
1406,2019,1092,111,296
1407,2019,408,56,169
1408,2019,1643,453,605
1409,2019,375,165,189
1410,2019,154,0,136
1411,2019,503,180,257
1412,2019,108,63,35
1413,2019,191,84,95
1414,2019,99,51,39
1416,2019,107,21,83
1417,2019,17,5,12
1418,2019,41,29,12
1419,2019,50,18,29
1420,2019,103,35,68
1421,2019,238,30,206
1422,2019,109,28,81
1423,2019,172,64,79
1424,2019,169,105,33
1425,2019,209,104,94
1426,2019,329,152,164
1427,2019,187,56,122
1428,2019,395,122,241
1429,2019,1315,3,1
1430,2019,304,124,97
1431,2019,196,142,49
1432,2019,564,373,169
1433,2019,49,17,29
1434,2019,632,412,210
1435,2019,597,246,242
1436,2019,30,20,10
1437,2019,70,20,25
1438,2019,236,29,204
1439,2019,36,20,16
1440,2019,270,61,184
1441,2019,585,190,325
1442,2019,308,39,3
1443,2019,82,38,24
1444,2019,271,40,177
1445,2019,206,81,52
1446,2019,66,27,21
1447,2019,339,81,33
1448,2019,102,19,54
1449,2019,376,35,141
1450,2019,68,6,5
1451,2019,72,0,22
1452,2019,0,0,0
1453,2019,38,9,17
1454,2019,338,82,252
1455,2019,83,37,43
1456,2019,515,10,6
1457,2019,233,108,89
1458,2019,400,112,275
1459,2019,958,25,5
1460,2019,89,18,40
1461,2019,575,25,337
1462,2019,2830,492,633
1463,2019,407,167,38
1464,2019,280,65,64
1465,2019,708,270,44
1466,2019,428,93,117
1467,2019,147,29,11
1468,2019,447,72,47
1469,2019,255,93,126
1470,2019,196,31,81
1471,2019,363,123,166
1472,2019,574,455,111
1473,2019,131,84,38
1474,2019,937,208,288
1475,2019,88,47,36
1476,2019,522,136,153
1477,2019,2229,1799,390
1480,2019,1054,35,752
1481,2019,823,296,81
1482,2019,3722,541,603
1483,2019,222,112,34
1484,2019,1127,983,132
1485,2019,399,241,158
1487,2019,63,26,0
1488,2019,1161,72,582
1489,2019,1533,44,7
1490,2019,514,71,440
1491,2019,512,107,95
1492,2019,64,5,46
1493,2019,489,83,130
1494,2019,194,54,107
1495,2019,1750,145,1306
1496,2019,904,221,570
1497,2019,2035,885,530
1498,2019,2756,115,656
1500,2019,749,385,243
1501,2019,245,112,61
